2025-02-03 22:00:59,631 Server stopped by user
2025-02-03 22:01:10,007 시간 동기화 데이터 업데이트: 2025-02-03 22:01:10
2025-02-03 22:01:10,013 Starting Modbus TCP Gas Cabinet Server...
2025-02-03 22:02:10 | [A] JACKET HEATER: 59°C
2025-02-03 22:02:10 | [A] LINE HEATER: 56°C
2025-02-03 22:02:10 | [B] JACKET HEATER: 33°C
2025-02-03 22:02:10 | [B] LINE HEATER: 56°C
2025-02-03 22:02:11 | =========Gas Cabinet plc_data 시작 =========
2025-02-03 22:02:11 | Bunker ID: 1
2025-02-03 22:02:11 | Gas Cabinet ID: 3
2025-02-03 22:02:11 | PT1A: 59 PSI
2025-02-03 22:02:11 | PT2A: 4 PSI
2025-02-03 22:02:11 | PT1B: 99 PSI
2025-02-03 22:02:11 | PT2B: 81 PSI
2025-02-03 22:02:11 | PT3: 84 PSI
2025-02-03 22:02:11 | PT4: 39 PSI
2025-02-03 22:02:11 | WA: 36 kg
2025-02-03 22:02:11 | WB: 97 kg
2025-02-03 22:02:11 | [A] JACKET HEATER: 37°C
2025-02-03 22:02:11 | [A] LINE HEATER: 15°C
2025-02-03 22:02:11 | [B] JACKET HEATER: 23°C
2025-02-03 22:02:11 | [B] LINE HEATER: 90°C
2025-02-03 22:02:12 | =========Gas Cabinet plc_data 시작 =========
2025-02-03 22:02:12 | Bunker ID: 1
2025-02-03 22:02:12 | Gas Cabinet ID: 3
2025-02-03 22:02:12 | PT1A: 94 PSI
2025-02-03 22:02:12 | PT2A: 58 PSI
2025-02-03 22:02:12 | PT1B: 3 PSI
2025-02-03 22:02:12 | PT2B: 78 PSI
2025-02-03 22:02:12 | PT3: 96 PSI
2025-02-03 22:02:12 | PT4: 8 PSI
2025-02-03 22:02:12 | WA: 3 kg
2025-02-03 22:02:12 | WB: 29 kg
2025-02-03 22:02:12 | [A] JACKET HEATER: 13°C
2025-02-03 22:02:12 | [A] LINE HEATER: 98°C
2025-02-03 22:02:12 | [B] JACKET HEATER: 53°C
2025-02-03 22:02:12 | [B] LINE HEATER: 79°C
2025-02-03 22:02:13 | =========Gas Cabinet plc_data 시작 =========
2025-02-03 22:02:13 | Bunker ID: 1
2025-02-03 22:02:13 | Gas Cabinet ID: 3
2025-02-03 22:02:13 | PT1A: 11 PSI
2025-02-03 22:02:13 | PT2A: 85 PSI
2025-02-03 22:02:13 | PT1B: 58 PSI
2025-02-03 22:02:13 | PT2B: 3 PSI
2025-02-03 22:02:13 | PT3: 36 PSI
2025-02-03 22:02:13 | PT4: 76 PSI
2025-02-03 22:02:13 | WA: 89 kg
2025-02-03 22:02:13 | WB: 86 kg
2025-02-03 22:02:13 | [A] JACKET HEATER: 15°C
2025-02-03 22:02:13 | [A] LINE HEATER: 4°C
2025-02-03 22:02:13 | [B] JACKET HEATER: 65°C
2025-02-03 22:02:13 | [B] LINE HEATER: 71°C
2025-02-03 22:02:14 | =========Gas Cabinet plc_data 시작 =========
2025-02-03 22:02:14 | Bunker ID: 1
2025-02-03 22:02:14 | Gas Cabinet ID: 3
2025-02-03 22:02:14 | PT1A: 97 PSI
2025-02-03 22:02:14 | PT2A: 35 PSI
2025-02-03 22:02:14 | PT1B: 89 PSI
2025-02-03 22:02:14 | PT2B: 91 PSI
2025-02-03 22:02:14 | PT3: 96 PSI
2025-02-03 22:02:14 | PT4: 30 PSI
2025-02-03 22:02:14 | WA: 40 kg
2025-02-03 22:02:14 | WB: 32 kg
2025-02-03 22:02:14 | [A] JACKET HEATER: 39°C
2025-02-03 22:02:14 | [A] LINE HEATER: 49°C
2025-02-03 22:02:14 | [B] JACKET HEATER: 74°C
2025-02-03 22:02:14 | [B] LINE HEATER: 54°C
